attempt    K    arraySize    mergeSortTime    hybridSortTime
1874    43    1874    0.000615    0.000329
1875    43    1875    0.000616    0.000330
1876    43    1876    0.000619    0.000327
1877    43    1877    0.000620    0.000330
1878    43    1878    0.000617    0.000327
1879    43    1879    0.000619    0.000328
1880    43    1880    0.000617    0.000331
1881    43    1881    0.000617    0.000327
1882    43    1882    0.000620    0.000326
1883    43    1883    0.000620    0.000332
1884    43    1884    0.000621    0.000327
1885    43    1885    0.000622    0.000335
1886    43    1886    0.000623    0.000331
1887    43    1887    0.000623    0.000331
1888    43    1888    0.000623    0.000330
1889    43    1889    0.000624    0.000328
1890    43    1890    0.000626    0.000330
1891    43    1891    0.000624    0.000330
1892    43    1892    0.000625    0.000332
1893    43    1893    0.000626    0.000331
1894    43    1894    0.000628    0.000330
1895    43    1895    0.000632    0.000333
1896    43    1896    0.000628    0.000332
1897    43    1897    0.000628    0.000333
1898    43    1898    0.000630    0.000333
1899    43    1899    0.000630    0.000332
1900    43    1900    0.000630    0.000332
1901    43    1901    0.000632    0.000333
1902    43    1902    0.000629    0.000332
1903    43    1903    0.000632    0.000332
1904    43    1904    0.000634    0.000337
1905    43    1905    0.000631    0.000333
1906    43    1906    0.000634    0.000332
1907    43    1907    0.000633    0.000334
1908    43    1908    0.000634    0.000335
1909    43    1909    0.000636    0.000335
1910    43    1910    0.000636    0.000332
1911    43    1911    0.000635    0.000333
1912    43    1912    0.000633    0.000334
1913    43    1913    0.000636    0.000333
1914    43    1914    0.000639    0.000332
1915    43    1915    0.000636    0.000333
1916    43    1916    0.000636    0.000335
1917    43    1917    0.000638    0.000334
1918    43    1918    0.000638    0.000337
1919    43    1919    0.000640    0.000335
1920    43    1920    0.000637    0.000334
1921    43    1921    0.000637    0.000335
1922    43    1922    0.000639    0.000333
1923    43    1923    0.000641    0.000336
1924    43    1924    0.000639    0.000335
1925    43    1925    0.000640    0.000336
1926    43    1926    0.000636    0.000333
1927    43    1927    0.000639    0.000335
1928    43    1928    0.000640    0.000336
1929    43    1929    0.000640    0.000336
1930    43    1930    0.000644    0.000337
1931    43    1931    0.000644    0.000338
1932    43    1932    0.000644    0.000342
1933    43    1933    0.000643    0.000335
1934    43    1934    0.000647    0.000339
1935    43    1935    0.000646    0.000339
1936    43    1936    0.000642    0.000334
1937    43    1937    0.000645    0.000340
1938    43    1938    0.000644    0.000338
1939    43    1939    0.000642    0.000338
1940    43    1940    0.000645    0.000336
1941    43    1941    0.000643    0.000340
1942    43    1942    0.000645    0.000339
1943    43    1943    0.000646    0.000339
1944    43    1944    0.000644    0.000337
1945    43    1945    0.000645    0.000338
1946    43    1946    0.000647    0.000341
1947    43    1947    0.000646    0.000337
1948    43    1948    0.000648    0.000339
1949    43    1949    0.000646    0.000339
1950    43    1950    0.000649    0.000339
1951    43    1951    0.000651    0.000340
1952    43    1952    0.000646    0.000339
1953    43    1953    0.000648    0.000340
1954    43    1954    0.000646    0.000341
1955    43    1955    0.000649    0.000339
1956    43    1956    0.000648    0.000342
1957    43    1957    0.000650    0.000340
1958    43    1958    0.000650    0.000343
1959    43    1959    0.000649    0.000339
1960    43    1960    0.000652    0.000339
1961    43    1961    0.000650    0.000341
1962    43    1962    0.000650    0.000344
1963    43    1963    0.000650    0.000342
1964    43    1964    0.000651    0.000344
1965    43    1965    0.000652    0.000342
1966    43    1966    0.000652    0.000343
1967    43    1967    0.000651    0.000345
1968    43    1968    0.000655    0.000343
1969    43    1969    0.000670    0.000346
1970    43    1970    0.000654    0.000346
1971    43    1971    0.000654    0.000345
1972    43    1972    0.000655    0.000346
1973    43    1973    0.000655    0.000344
1974    43    1974    0.000655    0.000345
1975    43    1975    0.000654    0.000343
1976    43    1976    0.000655    0.000345
1977    43    1977    0.000658    0.000343
1978    43    1978    0.000662    0.000346
1979    43    1979    0.000656    0.000347
1980    43    1980    0.000655    0.000349
1981    43    1981    0.000656    0.000344
1982    43    1982    0.000659    0.000349
1983    43    1983    0.000659    0.000348
1984    43    1984    0.000658    0.000349
1985    43    1985    0.000660    0.000349
1986    43    1986    0.000657    0.000349
1987    43    1987    0.000659    0.000346
1988    43    1988    0.000661    0.000348
1989    43    1989    0.000656    0.000348
1990    43    1990    0.000660    0.000351
1991    43    1991    0.000659    0.000350
1992    43    1992    0.000658    0.000349
1993    43    1993    0.000662    0.000348
1994    43    1994    0.000662    0.000349
1995    43    1995    0.000659    0.000348
1996    43    1996    0.000666    0.000351
1997    43    1997    0.000664    0.000350
1998    43    1998    0.000663    0.000350
1999    43    1999    0.000664    0.000352
2000    43    2000    0.000664    0.000352
2001    43    2001    0.000666    0.000352
2002    43    2002    0.000665    0.000349
2003    43    2003    0.000663    0.000351
2004    43    2004    0.000664    0.000354
2005    43    2005    0.000666    0.000352
2006    43    2006    0.000665    0.000353
2007    43    2007    0.000664    0.000352
2008    43    2008    0.000665    0.000352
2009    43    2009    0.000664    0.000353
2010    43    2010    0.000666    0.000351
2011    43    2011    0.000665    0.000354
2012    43    2012    0.000666    0.000352
2013    43    2013    0.000665    0.000352
2014    43    2014    0.000666    0.000352
2015    43    2015    0.000666    0.000355
2016    43    2016    0.000666    0.000352
2017    43    2017    0.000667    0.000354
2018    43    2018    0.000666    0.000353
2019    43    2019    0.000667    0.000353
2020    43    2020    0.000667    0.000355
2021    43    2021    0.000668    0.000355
2022    43    2022    0.000667    0.000357
2023    43    2023    0.000671    0.000354
2024    43    2024    0.000669    0.000355
2025    43    2025    0.000668    0.000354
2026    43    2026    0.000667    0.000355
2027    43    2027    0.000668    0.000355
2028    43    2028    0.000671    0.000356
2029    43    2029    0.000671    0.000358
2030    43    2030    0.000671    0.000357
2031    43    2031    0.000670    0.000354
2032    43    2032    0.000672    0.000356
2033    43    2033    0.000671    0.000358
2034    43    2034    0.000669    0.000356
2035    43    2035    0.000674    0.000359
2036    43    2036    0.000673    0.000358
2037    43    2037    0.000674    0.000359
2038    43    2038    0.000674    0.000359
2039    43    2039    0.000672    0.000359
2040    43    2040    0.000673    0.000358
2041    43    2041    0.000674    0.000361
2042    43    2042    0.000673    0.000357
2043    43    2043    0.000673    0.000359
2044    43    2044    0.000676    0.000359
2045    43    2045    0.000673    0.000358
2046    43    2046    0.000677    0.000361
2047    43    2047    0.000672    0.000362
2048    43    2048    0.000674    0.000360
2049    43    2049    0.000675    0.000362
2050    43    2050    0.000675    0.000361
2051    43    2051    0.000676    0.000360
2052    43    2052    0.000675    0.000361
2053    43    2053    0.000677    0.000358
2054    43    2054    0.000678    0.000362
2055    43    2055    0.000678    0.000362
2056    43    2056    0.000679    0.000362
2057    43    2057    0.000676    0.000363
2058    43    2058    0.000685    0.000361
2059    43    2059    0.000680    0.000361
2060    43    2060    0.000683    0.000365
2061    43    2061    0.000679    0.000361
2062    43    2062    0.000681    0.000364
2063    43    2063    0.000680    0.000364
2064    43    2064    0.000685    0.000363
2065    43    2065    0.000684    0.000364
2066    43    2066    0.000685    0.000362
2067    43    2067    0.000696    0.000363
2068    43    2068    0.000687    0.000367
2069    43    2069    0.000684    0.000365
2070    43    2070    0.000683    0.000361
2071    43    2071    0.000688    0.000367
2072    43    2072    0.000687    0.000366
2073    43    2073    0.000691    0.000363
2074    43    2074    0.000690    0.000366
2075    43    2075    0.000685    0.000370
2076    43    2076    0.000688    0.000363
2077    43    2077    0.000689    0.000366
2078    43    2078    0.000690    0.000366
2079    43    2079    0.000690    0.000367
2080    43    2080    0.000689    0.000367
2081    43    2081    0.000691    0.000364
2082    43    2082    0.000690    0.000367
2083    43    2083    0.000692    0.000367
2084    43    2084    0.000696    0.000366
2085    43    2085    0.000688    0.000367
2086    43    2086    0.000694    0.000367
2087    43    2087    0.000691    0.000367
2088    43    2088    0.000694    0.000368
2089    43    2089    0.000694    0.000371
2090    43    2090    0.000697    0.000373
2091    43    2091    0.000695    0.000368
2092    43    2092    0.000698    0.000376
2093    43    2093    0.000695    0.000370
2094    43    2094    0.000696    0.000368
2095    43    2095    0.000696    0.000371
2096    43    2096    0.000695    0.000369
2097    43    2097    0.000700    0.000370
2098    43    2098    0.000700    0.000369
2099    43    2099    0.000698    0.000371
2100    43    2100    0.000701    0.000373
2101    43    2101    0.000702    0.000370
2102    43    2102    0.000701    0.000374
2103    43    2103    0.000700    0.000373
2104    43    2104    0.000700    0.000373
2105    43    2105    0.000699    0.000374
2106    43    2106    0.000702    0.000371
2107    43    2107    0.000701    0.000373
2108    43    2108    0.000703    0.000372
2109    43    2109    0.000702    0.000375
2110    43    2110    0.000701    0.000373
2111    43    2111    0.000705    0.000375
2112    43    2112    0.000703    0.000373
2113    43    2113    0.000705    0.000371
2114    43    2114    0.000708    0.000373
2115    43    2115    0.000706    0.000375
2116    43    2116    0.000704    0.000374
2117    43    2117    0.000709    0.000379
2118    43    2118    0.000710    0.000373
2119    43    2119    0.000706    0.000375
2120    43    2120    0.000709    0.000376
2121    43    2121    0.000710    0.000375
2122    43    2122    0.000711    0.000378
2123    43    2123    0.000708    0.000375
2124    43    2124    0.000708    0.000376
2125    43    2125    0.000711    0.000378
2126    43    2126    0.000712    0.000378
2127    43    2127    0.000711    0.000375
2128    43    2128    0.000711    0.000375
2129    43    2129    0.000711    0.000377
2130    43    2130    0.000714    0.000377
2131    43    2131    0.000713    0.000376
2132    43    2132    0.000712    0.000377
2133    43    2133    0.000714    0.000376
2134    43    2134    0.000712    0.000376
2135    43    2135    0.000716    0.000379
2136    43    2136    0.000715    0.000379
2137    43    2137    0.000714    0.000378
2138    43    2138    0.000717    0.000378
2139    43    2139    0.000715    0.000377
2140    43    2140    0.000713    0.000380
2141    43    2141    0.000719    0.000380
2142    43    2142    0.000715    0.000382
2143    43    2143    0.000719    0.000379
2144    43    2144    0.000718    0.000383
